Country,year,file type,language,age,all age,sex,Proportion of people with zero risk factors (%),Proportion of people with 1-2 risk factors (%),Proportion of people with 3+ risk factors (%),Check sum (country report),Proportion of people with high CVD risk (>30%),Proportion of people with at least 1 risk factor,Proportion of people with two or more risk factors,Proportion of people with 1 risk factor,Proportion of people with 2 risk factors,Proportion of people with 3 risk factors,link,data entry,notes
Cook Islands,2004,country report,English,25-64,1,female,0.3,27.8,71.9,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_CookIslands_STEPS_Report.pdf?ua=1,Wendy Wang,
Cook Islands,2004,country report,English,25-44,0,both,0.3,24.6,75.1,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_CookIslands_STEPS_Report.pdf?ua=1,Wendy Wang,
Cook Islands,2004,country report,English,45-64,0,both,0.4,19.2,80.5,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_CookIslands_STEPS_Report.pdf?ua=1,Wendy Wang,
Cook Islands,2004,country report,English,25-64,1,both,0.3,23.1,76.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2003_CookIslands_STEPS_Report.pdf?ua=1,Wendy Wang,
Cook Islands,2004,fact sheet,English,25-64,1,both,0.3,NA,76.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_CookIslands_FactSheet.pdf?ua=1,Wendy Wang,
Cook Islands,2004,fact sheet,English,25-64,1,male,0.3,NA,81.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_CookIslands_FactSheet.pdf?ua=1,Wendy Wang,
Cook Islands,2004,fact sheet,English,25-64,1,female,0.3,NA,71.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_CookIslands_FactSheet.pdf?ua=1,Wendy Wang,
Cook Islands,2004,fact sheet,English,25-44,0,both,NA,NA,75.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_CookIslands_FactSheet.pdf?ua=1,Wendy Wang,
Cook Islands,2004,fact sheet,English,25-44,0,male,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_CookIslands_FactSheet.pdf?ua=1,Wendy Wang,
Cook Islands,2004,fact sheet,English,25-44,0,female,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_CookIslands_FactSheet.pdf?ua=1,Wendy Wang,
Cook Islands,2004,fact sheet,English,45-64,0,both,NA,NA,80.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_CookIslands_FactSheet.pdf?ua=1,Wendy Wang,
Cook Islands,2004,fact sheet,English,45-64,0,male,NA,NA,83.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_CookIslands_FactSheet.pdf?ua=1,Wendy Wang,
Cook Islands,2004,fact sheet,English,45-64,0,female,NA,NA,77.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_CookIslands_FactSheet.pdf?ua=1,Wendy Wang,
Fiji,2002,fact sheet,English,25-44,0,male,NA,NA,72.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Fiji_FactSheet.pdf?ua=1,Wendy Wang,"None of these are really ""all ages"""
Fiji,2002,fact sheet,English,25-44,0,female,NA,NA,72.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Fiji_FactSheet.pdf?ua=1,Wendy Wang,Similar to Georgia report
Fiji,2002,fact sheet,English,45-64,0,male,NA,NA,82.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Fiji_FactSheet.pdf?ua=1,Wendy Wang,
Fiji,2002,fact sheet,English,45-64,0,female,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Fiji_FactSheet.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,40-64,0,both,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,40-64,0,male,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,40-64,0,female,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,25-64,1,both,2.2,NA,35.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,25-64,1,male,2.7,NA,34,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,25-64,1,female,1.8,NA,37.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,25-44,0,both,NA,NA,28.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,25-44,0,male,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,25-44,0,female,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,45-64,0,both,NA,NA,46.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,45-64,0,male,NA,NA,42.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
Fiji,2011,fact sheet,English,45-64,0,female,NA,NA,51.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2011_FIJI_Fact_Sheet_Final.pdf?ua=1,Wendy Wang,
French Polynesia,2010,fact sheet,English,18-64,1,both,1.7,NA,45,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_FrenchPolynesia_FacthSheet.pdf?ua=1,Wendy Wang,
French Polynesia,2010,fact sheet,English,18-64,1,male,1.2,NA,42.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_FrenchPolynesia_FacthSheet.pdf?ua=1,Wendy Wang,
French Polynesia,2010,fact sheet,English,18-64,1,female,2.2,NA,47.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_FrenchPolynesia_FacthSheet.pdf?ua=1,Wendy Wang,
French Polynesia,2010,fact sheet,English,18-44,0,both,NA,NA,39.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_FrenchPolynesia_FacthSheet.pdf?ua=1,Wendy Wang,
French Polynesia,2010,fact sheet,English,18-44,0,male,NA,NA,34.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_FrenchPolynesia_FacthSheet.pdf?ua=1,Wendy Wang,
French Polynesia,2010,fact sheet,English,18-44,0,female,NA,NA,45.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_FrenchPolynesia_FacthSheet.pdf?ua=1,Wendy Wang,
French Polynesia,2010,fact sheet,English,45-64,0,both,NA,NA,58.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_FrenchPolynesia_FacthSheet.pdf?ua=1,Wendy Wang,
French Polynesia,2010,fact sheet,English,45-64,0,male,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_FrenchPolynesia_FacthSheet.pdf?ua=1,Wendy Wang,
French Polynesia,2010,fact sheet,English,45-64,0,female,NA,NA,54.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2010_FrenchPolynesia_FacthSheet.pdf?ua=1,Wendy Wang,
Kiribati,2006,fact sheet,English,25-64,1,both,0.1,NA,74.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Kiribati_FactSheet.pdf?ua=1,Wendy Wang,
Kiribati,2006,fact sheet,English,25-64,1,male,0,NA,78.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Kiribati_FactSheet.pdf?ua=1,Wendy Wang,
Kiribati,2006,fact sheet,English,25-64,1,female,0.1,NA,71.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Kiribati_FactSheet.pdf?ua=1,Wendy Wang,
Kiribati,2006,fact sheet,English,25-44,0,both,NA,NA,72.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Kiribati_FactSheet.pdf?ua=1,Wendy Wang,
Kiribati,2006,fact sheet,English,25-44,0,male,NA,NA,77.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Kiribati_FactSheet.pdf?ua=1,Wendy Wang,
Kiribati,2006,fact sheet,English,25-44,0,female,NA,NA,68.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Kiribati_FactSheet.pdf?ua=1,Wendy Wang,
Kiribati,2006,fact sheet,English,45-64,0,both,NA,NA,79,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Kiribati_FactSheet.pdf?ua=1,Wendy Wang,
Kiribati,2006,fact sheet,English,45-64,0,male,NA,NA,80.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Kiribati_FactSheet.pdf?ua=1,Wendy Wang,
Kiribati,2006,fact sheet,English,45-64,0,female,NA,NA,77.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2004_Kiribati_FactSheet.pdf?ua=1,Wendy Wang,
Kiribati,2016,fact sheet,English,18-69,1,both,0.1,NA,70.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_Fact_Sheet.pdf?ua=1,Wendy Wang,
Kiribati,2016,fact sheet,English,18-69,1,male,0.3,NA,67.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_Fact_Sheet.pdf?ua=1,Wendy Wang,
Kiribati,2016,fact sheet,English,18-69,1,female,0,NA,72.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_Fact_Sheet.pdf?ua=1,Wendy Wang,
Kiribati,2016,fact sheet,English,18-44,0,both,NA,NA,62.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_Fact_Sheet.pdf?ua=1,Wendy Wang,
Kiribati,2016,fact sheet,English,18-44,0,male,NA,NA,58.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_Fact_Sheet.pdf?ua=1,Wendy Wang,
Kiribati,2016,fact sheet,English,18-44,0,female,NA,NA,64.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_Fact_Sheet.pdf?ua=1,Wendy Wang,
Kiribati,2016,fact sheet,English,45-69,0,both,NA,NA,82.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_Fact_Sheet.pdf?ua=1,Wendy Wang,
Kiribati,2016,fact sheet,English,45-69,0,male,NA,NA,80.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_Fact_Sheet.pdf?ua=1,Wendy Wang,
Kiribati,2016,fact sheet,English,45-69,0,female,NA,NA,84.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_Fact_Sheet.pdf?ua=1,Wendy Wang,
Kiribati,2016,country report,English,18-44,0,male,0,41.2,58.8,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_STEPS_report.pdf?ua=1,Wendy Wang,
Kiribati,2016,country report,English,45-69,0,male,0.8,18.6,80.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_STEPS_report.pdf?ua=1,Wendy Wang,
Kiribati,2016,country report,English,18-69,1,male,0.3,32.3,67.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_STEPS_report.pdf?ua=1,Wendy Wang,
Kiribati,2016,country report,English,18-44,0,female,0,35.2,64.8,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_STEPS_report.pdf?ua=1,Wendy Wang,
Kiribati,2016,country report,English,45-69,0,female,0,15.4,84.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_STEPS_report.pdf?ua=1,Wendy Wang,
Kiribati,2016,country report,English,18-69,1,female,0,27.9,72.1,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_STEPS_report.pdf?ua=1,Wendy Wang,
Kiribati,2016,country report,English,18-44,0,both,0,37.7,62.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_STEPS_report.pdf?ua=1,Wendy Wang,
Kiribati,2016,country report,English,45-69,0,both,0.4,16.8,82.8,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_STEPS_report.pdf?ua=1,Wendy Wang,
Kiribati,2016,country report,English,18-69,1,both,0.1,29.8,70.1,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2015-2016_Kiribati_STEPS_report.pdf?ua=1,Wendy Wang,
Kiribati,2006,country report,English,25-44,0,male,0,22.8,77.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/kiribati_STEPS_report_2004-6.pdf?ua=1,Wendy Wang,
Kiribati,2006,country report,English,45-64,0,male,0,19.6,80.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/kiribati_STEPS_report_2004-6.pdf?ua=1,Wendy Wang,
Kiribati,2006,country report,English,25-64,1,male,0,21.8,78.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/kiribati_STEPS_report_2004-6.pdf?ua=1,Wendy Wang,
Kiribati,2006,country report,English,25-44,0,female,0,31.2,68.8,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/kiribati_STEPS_report_2004-6.pdf?ua=1,Wendy Wang,
Kiribati,2006,country report,English,45-64,0,female,0.4,21.9,77.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/kiribati_STEPS_report_2004-6.pdf?ua=1,Wendy Wang,
Kiribati,2006,country report,English,25-64,1,female,0.1,28.4,71.5,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/kiribati_STEPS_report_2004-6.pdf?ua=1,Wendy Wang,
Kiribati,2006,country report,English,25-44,0,both,0,27.3,72.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/kiribati_STEPS_report_2004-6.pdf?ua=1,Wendy Wang,
Kiribati,2006,country report,English,45-64,0,both,0.2,20.9,79,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/kiribati_STEPS_report_2004-6.pdf?ua=1,Wendy Wang,
Kiribati,2006,country report,English,25-64,1,both,0.1,25.4,74.6,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/kiribati_STEPS_report_2004-6.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,fact sheet,English,25-64,1,both,31,NA,9.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Laos_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,fact sheet,English,25-64,1,male,21,NA,13.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Laos_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,fact sheet,English,25-64,1,female,36.6,NA,7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Laos_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,fact sheet,English,25-44,0,both,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Laos_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,fact sheet,English,25-44,0,male,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Laos_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,fact sheet,English,25-44,0,female,NA,NA,4.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Laos_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,fact sheet,English,45-64,0,both,NA,NA,13.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Laos_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,fact sheet,English,45-64,0,male,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Laos_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,fact sheet,English,45-64,0,female,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Laos_2008_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,country report,English,25-64,1,male,21,66,13,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Report_Laos.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,country report,English,25-64,1,female,37,56,7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Report_Laos.pdf?ua=1,Wendy Wang,
Lao People's Democratic Republic,2008,country report,English,25-64,1,both,31,60,9,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Report_Laos.pdf?ua=1,Wendy Wang,
Malaysia,2005,country report,English,25-34,0,both,9.9,NA,NA,NA,NA,NA,NA,41.5,38.3,10.3,https://www.who.int/ncds/surveillance/steps/MalaysiaSTEPSReport.pdf?ua=1,Wendy Wang,
Malaysia,2005,country report,English,35-44,0,both,10.5,NA,NA,NA,NA,NA,NA,38,41,10.4,https://www.who.int/ncds/surveillance/steps/MalaysiaSTEPSReport.pdf?ua=1,Wendy Wang,
Malaysia,2005,country report,English,45-54,0,both,14.7,NA,NA,NA,NA,NA,NA,40.5,37.8,7,https://www.who.int/ncds/surveillance/steps/MalaysiaSTEPSReport.pdf?ua=1,Wendy Wang,
Malaysia,2005,country report,English,55-64,0,both,11.9,NA,NA,NA,NA,NA,NA,36.4,44.6,7.1,https://www.who.int/ncds/surveillance/steps/MalaysiaSTEPSReport.pdf?ua=1,Wendy Wang,
Malaysia,2005,country report,English,25-64,1,both,11.4,NA,NA,NA,NA,NA,NA,39.6,39.8,9.2,https://www.who.int/ncds/surveillance/steps/MalaysiaSTEPSReport.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,country report,English,25-44,0,both,0.8,41.2,58,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Marshall_Islands_STEPS-Report.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,country report,English,45-64,0,both,0.3,34.2,65.5,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Marshall_Islands_STEPS-Report.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,country report,English,25-64,1,both,0.7,39.1,60.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Marshall_Islands_STEPS-Report.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,country report,English,25-44,0,male,1.1,38.6,60.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Marshall_Islands_STEPS-Report.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,country report,English,45-64,0,male,0,34.1,65.9,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Marshall_Islands_STEPS-Report.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,country report,English,25-64,1,male,0.8,37.1,62.1,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Marshall_Islands_STEPS-Report.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,country report,English,25-44,0,female,0.5,43.4,56,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Marshall_Islands_STEPS-Report.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,country report,English,45-64,0,female,0.7,34.3,65,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Marshall_Islands_STEPS-Report.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,country report,English,25-64,1,female,0.6,41,58.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Marshall_Islands_STEPS-Report.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,fact sheet,English,25-64,1,both,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_MarshallIslands_FactSheet.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,fact sheet,English,25-64,1,male,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_MarshallIslands_FactSheet.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,fact sheet,English,25-64,1,female,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_MarshallIslands_FactSheet.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,fact sheet,English,25-44,0,both,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_MarshallIslands_FactSheet.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,fact sheet,English,25-44,0,male,NA,NA,60.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_MarshallIslands_FactSheet.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,fact sheet,English,25-44,0,female,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_MarshallIslands_FactSheet.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,fact sheet,English,45-64,0,both,NA,NA,65.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_MarshallIslands_FactSheet.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,fact sheet,English,45-64,0,male,NA,NA,65.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_MarshallIslands_FactSheet.pdf?ua=1,Wendy Wang,
Marshall Islands,2002,fact sheet,English,45-64,0,female,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_MarshallIslands_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2006,fact sheet,English,25-64,1,both,1,NA,62.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2006,fact sheet,English,25-64,1,male,1.3,NA,62.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2006,fact sheet,English,25-64,1,female,0.6,NA,62.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2006,fact sheet,English,25-44,0,both,NA,NA,56.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2006,fact sheet,English,25-44,0,male,NA,NA,54.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2006,fact sheet,English,25-44,0,female,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2006,fact sheet,English,45-64,0,both,NA,NA,71.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2006,fact sheet,English,45-64,0,male,NA,NA,75.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2006,fact sheet,English,45-64,0,female,NA,NA,67.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2006_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2002,fact sheet,English,25-64,1,both,1,NA,56.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2002,fact sheet,English,25-64,1,male,1.4,NA,53.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2002,fact sheet,English,25-64,1,female,0.5,NA,60.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2002,fact sheet,English,25-44,0,both,NA,NA,62.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
Micronesia,2002,fact sheet,English,25-44,0,male,NA,NA,46.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2002_Micronesia_FactSheet.pdf?ua=1,Wendy Wang,
